Object Number,Is Highlight,Is Timeline Work,Is Public Domain,Object ID,Department,AccessionYear,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Artist Gender,Artist ULAN URL,Artist Wikidata URL,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Object Wikidata URL,Metadata Date,Repository,Tags,Tags AAT URL
67.187.76,FALSE,FALSE,TRUE,436798,European Paintings,1967,Painting,The Holy Family with Shepherds,,,,,,Artist,,Jacob Jordaens,"Flemish, Antwerp 1593–1678 Antwerp",,"Jordaens, Jacob",Flemish,1593,1678,,http://vocab.getty.edu/page/ulan/500012431,https://www.wikidata.org/wiki/Q270658,1616,1616,1616,"Oil on canvas, transferred from wood",42 x 30 in. (106.7 x 76.2 cm),"Bequest of Miss Adelaide Milton de Groot (1876-1967), 1967",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/436798,https://www.wikidata.org/wiki/Q19906057,,"Metropolitan Museum of Art, New York, NY",Holy Family|Saint Joseph|Shepherds|Christ|Virgin Mary,http://vocab.getty.edu/page/ia/901001175|http://vocab.getty.edu/page/ia/901000953|http://vocab.getty.edu/page/aat/300025617|http://vocab.getty.edu/page/ia/901000087|http://vocab.getty.edu/page/ia/901000032
71.11,FALSE,FALSE,TRUE,436799,European Paintings,1871,Painting,The Holy Family with Saint Anne and the Young Baptist and His Parents,,,,,,Artist,,Jacob Jordaens,"Flemish, Antwerp 1593–1678 Antwerp",,"Jordaens, Jacob",Flemish,1593,1678,,http://vocab.getty.edu/page/ulan/500012431,https://www.wikidata.org/wiki/Q270658,early 1620s and 1650s,1620,1659,Oil on wood,66 7/8 x 59 in. (169.9 x 149.9 cm),"Purchase, 1871",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/436799,https://www.wikidata.org/wiki/Q19905261,,"Metropolitan Museum of Art, New York, NY",Sheep|Holy Family|Saint Anne|Saint John the Baptist|Jesus|Virgin Mary,http://vocab.getty.edu/page/aat/300250284|http://vocab.getty.edu/page/ia/901001175|http://vocab.getty.edu/page/ia/901001010|http://vocab.getty.edu/page/ia/901001056|http://vocab.getty.edu/page/ia/901000087|http://vocab.getty.edu/page/ia/901000032
1982.60.20,FALSE,TRUE,TRUE,436801,European Paintings,1982,Painting,The Marriage Feast at Cana,,,,,,Artist,,Juan de Flandes,"Netherlandish, active by 1496–died 1519 Palencia",,Juan de Flandes,Netherlandish,1496,1519,,http://vocab.getty.edu/page/ulan/500029962,https://www.wikidata.org/wiki/Q512863,ca. 1500–1504,1500,1504,Oil on wood,8 1/4 x 6 1/4 in. (21 x 15.9 cm),"The Jack and Belle Linsky Collection, 1982",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/436801,https://www.wikidata.org/wiki/Q19911526,,"Metropolitan Museum of Art, New York, NY",Interiors|Men|Women|Christ,http://vocab.getty.edu/page/aat/300391239|http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300025943|http://vocab.getty.edu/page/ia/901000087
58.132,FALSE,TRUE,TRUE,436802,European Paintings,1958,Painting,Saints Michael and Francis,,,,,,Artist,,Juan de Flandes,"Netherlandish, active by 1496–died 1519 Palencia",,Juan de Flandes,Netherlandish,1496,1519,,http://vocab.getty.edu/page/ulan/500029962,https://www.wikidata.org/wiki/Q512863,ca. 1505–9,1505,1509,"Oil on wood, gold ground","Overall, with added strips at right and bottom, 36 7/8 x 34 1/4 in. (93.7 x 87 cm); painted surface 35 3/8 x 32 3/4 in. (89.9 x 83.2 cm)","Purchase, Mary Wetmore Shively Bequest, in memory of her husband, Henry L. Shively, M.D., 1958",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/436802,https://www.wikidata.org/wiki/Q9396558,,"Metropolitan Museum of Art, New York, NY",Shields|Dragons|Saint Francis|Saint Michael,http://vocab.getty.edu/page/aat/300036869|http://vocab.getty.edu/page/aat/300375726|http://vocab.getty.edu/page/ulan/500349636
41.190.21,FALSE,TRUE,TRUE,436803,European Paintings,1941,Painting,The Adoration of the Magi,,,,,,Artist,,Justus of Ghent (Joos van Wassenhove),"Netherlandish, active by 1460–died ca. 1480",,Justus of Ghent (Joos van Wassenhove),Netherlandish,1460,1480,,http://vocab.getty.edu/page/ulan/500031220,https://www.wikidata.org/wiki/Q515796,ca. 1465,1460,1470,Distemper on canvas,43 x 63 in. (109.2 x 160 cm),"Bequest of George Blumenthal, 1941",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/436803,https://www.wikidata.org/wiki/Q19911482,,"Metropolitan Museum of Art, New York, NY",Men|Adoration of the Magi|Dogs|Virgin Mary|Jesus|Joseph,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/ia/901000083|http://vocab.getty.edu/page/aat/300265714|http://vocab.getty.edu/page/ia/901000032|http://vocab.getty.edu/page/ia/901000087|http://vocab.getty.edu/page/ia/901000953
53.111,FALSE,TRUE,TRUE,436805,European Paintings,1953,Painting,"Still Life with Fruit, Glassware, and a Wanli Bowl",,,,,,Artist,,Willem Kalf,"Dutch, Rotterdam 1619–1693 Amsterdam",,"Kalf, Willem",Dutch,1619,1693,,http://vocab.getty.edu/page/ulan/500006439,https://www.wikidata.org/wiki/Q28144,1659,1659,1659,Oil on canvas,23 x 20 in. (58.4 x 50.8 cm),"Maria DeWitt Jesup Fund, 1953",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/436805,https://www.wikidata.org/wiki/Q19905170,,"Metropolitan Museum of Art, New York, NY",Fruit|Still Life|Bowls|Lemons,http://vocab.getty.edu/page/aat/300011868|http://vocab.getty.edu/page/aat/300015638|http://vocab.getty.edu/page/aat/300203596|http://vocab.getty.edu/page/aat/300266423
71.69,FALSE,FALSE,TRUE,436806,European Paintings,1871,Painting,Interior of a Kitchen,,,,,,Artist,,Willem Kalf,"Dutch, Rotterdam 1619–1693 Amsterdam",,"Kalf, Willem",Dutch,1619,1693,,http://vocab.getty.edu/page/ulan/500006439,https://www.wikidata.org/wiki/Q28144,ca. 1642–44,1642,1644,Oil on wood,10 1/2 x 12 1/2 in. (26.7 x 31.8 cm),"Purchase, 1871",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/436806,https://www.wikidata.org/wiki/Q19913313,,"Metropolitan Museum of Art, New York, NY",Kitchens|Vegetables|Women,http://vocab.getty.edu/page/aat/300004514|http://vocab.getty.edu/page/aat/300380162|http://vocab.getty.edu/page/aat/300025943
59.189.2,FALSE,FALSE,TRUE,436808,European Paintings,1959,Painting,"Edward Smith Stanley (1752–1834), Twelfth Earl of Derby, with His First Wife (Lady Elizabeth Hamilton, 1753–1797) and Their Son (Edward Smith Stanley, 1775–1851)",,,,,,Artist,,Angelica Kauffmann,"Swiss, Chur 1741–1807 Rome",,"Kauffmann, Angelica",Swiss,1741,1807,Female,http://vocab.getty.edu/page/ulan/500115055,https://www.wikidata.org/wiki/Q123098,ca. 1776,1771,1781,Oil on canvas,50 x 40 in. (127 x 101.6 cm),"Gift of Bernard M. Baruch, in memory of his wife, Annie Griffen Baruch, 1959",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/436808,https://www.wikidata.org/wiki/Q19912046,,"Metropolitan Museum of Art, New York, NY",Infants|Men|Women|Dogs|Couples|Portraits,http://vocab.getty.edu/page/aat/300189561|http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300025943|http://vocab.getty.edu/page/aat/300265714|http://vocab.getty.edu/page/aat/300379217|http://vocab.getty.edu/page/aat/300015637
25.110.187,FALSE,FALSE,TRUE,436809,European Paintings,1925,Painting,The Sorrow of Telemachus,,,,,,Artist,,Angelica Kauffmann,"Swiss, Chur 1741–1807 Rome",,"Kauffmann, Angelica",Swiss,1741,1807,Female,http://vocab.getty.edu/page/ulan/500115055,https://www.wikidata.org/wiki/Q123098,1783,1783,1783,Oil on canvas,32 3/4 x 45 in. (83.2 x 114.3 cm),"Bequest of Collis P. Huntington, 1900",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/436809,https://www.wikidata.org/wiki/Q19912047,,"Metropolitan Museum of Art, New York, NY",Mythology|Sadness|Women|Calypso|Nymphs,http://vocab.getty.edu/page/aat/300055985|http://vocab.getty.edu/page/aat/300055166|http://vocab.getty.edu/page/aat/300025943|http://vocab.getty.edu/page/ia/901000733|http://vocab.getty.edu/page/aat/300379159
25.110.188,FALSE,FALSE,TRUE,436810,European Paintings,1925,Painting,Telemachus and the Nymphs of Calypso,,,,,,Artist,,Angelica Kauffmann,"Swiss, Chur 1741–1807 Rome",,"Kauffmann, Angelica",Swiss,1741,1807,Female,http://vocab.getty.edu/page/ulan/500115055,https://www.wikidata.org/wiki/Q123098,1782,1782,1782,Oil on canvas,32 1/2 x 44 1/4 in. (82.6 x 112.4 cm),"Bequest of Collis P. Huntington, 1900",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/436810,https://www.wikidata.org/wiki/Q19912157,,"Metropolitan Museum of Art, New York, NY",Men|Women|Nymphs,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300025943|http://vocab.getty.edu/page/aat/300379159
87.15.110,FALSE,FALSE,TRUE,436815,European Paintings,1887,Painting,Crusaders before Jerusalem,,,,,,Artist,,Wilhelm von Kaulbach,"German, Arolsen 1804–1874 Munich",,"Kaulbach, Wilhelm von",German,1804,1874,,http://vocab.getty.edu/page/ulan/500006137,https://www.wikidata.org/wiki/Q604107,,1825,1874,Oil on canvas,61 5/8 x 74 1/2 in. (156.5 x 189.2 cm),"Catharine Lorillard Wolfe Collection, Bequest of Catharine Lorillard Wolfe, 1887",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/436815,https://www.wikidata.org/wiki/Q19913306,,"Metropolitan Museum of Art, New York, NY",Men|Horse Riding|Christ,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300249313|http://vocab.getty.edu/page/ia/901000087
1971.115.2,FALSE,FALSE,TRUE,436816,European Paintings,1971,Painting,The Lacemaker,,,,,,Artist,,Bernhard Keil,"Danish, 1624–1687",,"Keil, Bernhard",Danish,1624,1687,,http://vocab.getty.edu/page/ulan/500015723,https://www.wikidata.org/wiki/Q259393,ca. 1665,1660,1670,Oil on canvas,28 1/4 x 38 1/4 in. (71.8 x 97.2 cm),"Bequest of Edward Fowles, 1971",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/436816,https://www.wikidata.org/wiki/Q19912155,,"Metropolitan Museum of Art, New York, NY",Women|Cats|Needlework,http://vocab.getty.edu/page/aat/300025943|http://vocab.getty.edu/page/aat/300265960|http://vocab.getty.edu/page/aat/300053652
1983.452,FALSE,TRUE,TRUE,436817,European Paintings,1983,Painting,A Mountainous Landscape with a Waterfall,,,,,,Artist,,Kerstiaen de Keuninck,"Flemish, Kortrijk ca. 1560–1632/33 Antwerp",,"Keuninck, Kerstiaen de",Flemish,1560,1633,,http://vocab.getty.edu/page/ulan/500021933,https://www.wikidata.org/wiki/Q3195528,ca. 1600,1595,1605,Oil on wood,27 1/4 x 48 in. (69.2 x 121.9 cm),"Purchase, Anonymous Gift, L. H. P. Klotz and George T. Delacorte Jr. Gifts; Rogers, Marquand, Charles B. Curtis, and The Alfred N. Punnett Endowment Funds; and Gift of Eugen Boross and Bequest of Collis P. Huntington, by exchange, 1983",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/436817,https://www.wikidata.org/wiki/Q19911943,,"Metropolitan Museum of Art, New York, NY",Waterfalls|Mountains|Landscapes,http://vocab.getty.edu/page/aat/300008736|http://vocab.getty.edu/page/aat/300008795|http://vocab.getty.edu/page/aat/300132294
64.65.4,FALSE,TRUE,TRUE,436818,European Paintings,1964,Painting,A Musician and His Daughter,,,,,,Artist,,Thomas de Keyser,"Dutch, Amsterdam (?) 1596/97–1667 Amsterdam",,"Keyser, Thomas de",Dutch,1596,1667,,http://vocab.getty.edu/page/ulan/500009014,https://www.wikidata.org/wiki/Q932263,1629,1629,1629,Oil on wood,29 1/2 x 20 3/4 in. (74.9 x 52.7 cm),"Gift of Edith Neuman de Végvár, in honor of her husband, Charles Neuman de Végvár, 1964",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/436818,https://www.wikidata.org/wiki/Q19905258,,"Metropolitan Museum of Art, New York, NY",Girls|Men|Musicians|Portraits|Lutes,http://vocab.getty.edu/page/aat/300247581|http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300025666|http://vocab.getty.edu/page/aat/300015637|http://vocab.getty.edu/page/aat/300042101
64.148,TRUE,TRUE,TRUE,436819,European Paintings,1964,Painting,Mäda Primavesi (1903–2000),,,,,,Artist,,Gustav Klimt,"Austrian, Baumgarten 1862–1918 Vienna",,"Klimt, Gustav",Austrian,1862,1918,,http://vocab.getty.edu/page/ulan/500030531,https://www.wikidata.org/wiki/Q34661,1912–13,1912,1913,Oil on canvas,59 x 43 1/2 in. (149.9 x 110.5 cm),"Gift of André and Clara Mertens, in memory of her mother, Jenny Pulitzer Steiner, 1964",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/436819,https://www.wikidata.org/wiki/Q19912225,,"Metropolitan Museum of Art, New York, NY",Girls|Portraits,http://vocab.getty.edu/page/aat/300247581|http://vocab.getty.edu/page/aat/300015637
1980.412,FALSE,FALSE,TRUE,436820,European Paintings,1980,Painting,Serena Pulitzer Lederer (1867–1943),,,,,,Artist,,Gustav Klimt,"Austrian, Baumgarten 1862–1918 Vienna",,"Klimt, Gustav",Austrian,1862,1918,,http://vocab.getty.edu/page/ulan/500030531,https://www.wikidata.org/wiki/Q34661,1899,1899,1899,Oil on canvas,75 1/8 x 33 5/8 in. (190.8 x 85.4 cm),"Purchase, Wolfe Fund, and Rogers and Munsey Funds, Gift of Henry Walters, and Bequests of Catharine Lorillard Wolfe and Collis P. Huntington, by exchange, 1980",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/436820,https://www.wikidata.org/wiki/Q19912226,,"Metropolitan Museum of Art, New York, NY",Portraits|Women,http://vocab.getty.edu/page/aat/300015637|http://vocab.getty.edu/page/aat/300025943
91.26.1,FALSE,FALSE,TRUE,436821,European Paintings,1891,Painting,Girl Building a House of Cards,,,,,,Artist,Attributed to,Thomas Frye,"Irish, Edenderry 1710/11–1762 London",,"Frye, Thomas",,1710,1762,,http://vocab.getty.edu/page/ulan/500003964,https://www.wikidata.org/wiki/Q3893676,mid-18th century,1731,1762,Oil on canvas,30 1/8 x 25 1/4 in. (76.5 x 64.1 cm),"Marquand Collection, Gift of Henry G. Marquand, 1890",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/436821,https://www.wikidata.org/wiki/Q19912991,,"Metropolitan Museum of Art, New York, NY",Girls|Portraits|Playing Cards,http://vocab.getty.edu/page/aat/300247581|http://vocab.getty.edu/page/aat/300015637|http://vocab.getty.edu/page/aat/300211294
39.65.8,FALSE,FALSE,TRUE,436823,European Paintings,1939,Painting,"Charles Beauclerk (1670–1726), Duke of St. Albans",,,,,,Artist,,Sir Godfrey Kneller,"German, Lübeck 1646–1723 London",,"Kneller, Godfrey, Sir",German,1646,1723,,http://vocab.getty.edu/page/ulan/500015875,https://www.wikidata.org/wiki/Q65317,ca. 1690–95,1690,1695,Oil on canvas,49 7/8 x 40 1/2 in. (126.7 x 102.9 cm),"Bequest of Jacob Ruppert, 1939",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/436823,https://www.wikidata.org/wiki/Q19912718,,"Metropolitan Museum of Art, New York, NY",Men|Portraits,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300015637
96.30.6,FALSE,FALSE,TRUE,436824,European Paintings,1896,Painting,"Lady Mary Berkeley, Wife of Thomas Chambers",,,,,,Artist,,Sir Godfrey Kneller,"German, Lübeck 1646–1723 London",,"Kneller, Godfrey, Sir",German,1646,1723,,http://vocab.getty.edu/page/ulan/500015875,https://www.wikidata.org/wiki/Q65317,ca. 1700,1695,1705,Oil on canvas,29 x 25 in. (73.7 x 63.5 cm),"Gift of George A. Hearn, 1896",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/436824,https://www.wikidata.org/wiki/Q19912866,,"Metropolitan Museum of Art, New York, NY",Portraits|Women,http://vocab.getty.edu/page/aat/300015637|http://vocab.getty.edu/page/aat/300025943
1990.233,FALSE,TRUE,TRUE,436825,European Paintings,1990,Painting,"Valdemar Hjartvar Købke (1813–1893), the Artist's Brother",,,,,,Artist,,Christen Købke,"Danish, Copenhagen 1810–1848 Copenhagen",,"Købke, Christen",Danish,1810,1848,,http://vocab.getty.edu/page/ulan/500013388,https://www.wikidata.org/wiki/Q381458,ca. 1838,1833,1843,Oil on canvas,21 1/8 x 18 1/4 in. (53.7 x 46.4 cm),"Catharine Lorillard Wolfe Collection, Wolfe Fund, 1990",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/436825,https://www.wikidata.org/wiki/Q19912045,,"Metropolitan Museum of Art, New York, NY",Men|Portraits,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300015637
87.15.30,FALSE,FALSE,TRUE,436826,European Paintings,1887,Painting,"Winter Landscape, Holland",,,,,,Artist,,Barend Cornelis Koekkoek,"Dutch, Middelburg 1803–1862 Cleve",,"Koekkoek, Barend Cornelis",Dutch,1803,1862,,http://vocab.getty.edu/page/ulan/500007947,https://www.wikidata.org/wiki/Q808081,1833,1833,1833,Oil on wood,14 x 17 in. (35.6 x 43.2 cm),"Catharine Lorillard Wolfe Collection, Bequest of Catharine Lorillard Wolfe, 1887",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/436826,https://www.wikidata.org/wiki/Q19913310,,"Metropolitan Museum of Art, New York, NY",Landscapes|Winter|Snow|Skating,http://vocab.getty.edu/page/aat/300132294|http://vocab.getty.edu/page/aat/300133101|http://vocab.getty.edu/page/aat/300055381|http://vocab.getty.edu/page/aat/300222802
87.15.45,FALSE,FALSE,TRUE,436827,European Paintings,1887,Painting,Sunset on the Rhine,,,,,,Artist,,Barend Cornelis Koekkoek,"Dutch, Middelburg 1803–1862 Cleve",,"Koekkoek, Barend Cornelis",Dutch,1803,1862,,http://vocab.getty.edu/page/ulan/500007947,https://www.wikidata.org/wiki/Q808081,1853,1853,1853,Oil on canvas,32 1/4 x 42 3/8 in. (81.9 x 107.6 cm),"Catharine Lorillard Wolfe Collection, Bequest of Catharine Lorillard Wolfe, 1887",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/436827,https://www.wikidata.org/wiki/Q19913311,,"Metropolitan Museum of Art, New York, NY",Rivers|Landscapes|Evening,http://vocab.getty.edu/page/aat/300008707|http://vocab.getty.edu/page/aat/300132294|http://vocab.getty.edu/page/aat/300343633
81.1.662,FALSE,FALSE,TRUE,436829,European Paintings,1881,Painting,Hugo van der Goes Painting the Portrait of Mary of Burgundy,,,,,,Artist,,Guillaume Koller,"Belgian, Vienna 1829–1884 near Nancy",,"Koller, Guillaume",Belgian,1829,1884,,http://vocab.getty.edu/page/ulan/500023361,https://www.wikidata.org/wiki/Q19670719,,1849,1884,Oil on wood,23 3/8 x 34 in. (59.4 x 86.4 cm),"Bequest of Stephen Whitney Phoenix, 1881",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/436829,https://www.wikidata.org/wiki/Q19912645,,"Metropolitan Museum of Art, New York, NY",Painting|Children|Men|Women|Dogs,http://vocab.getty.edu/page/aat/300054216|http://vocab.getty.edu/page/aat/300025945|http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300025943|http://vocab.getty.edu/page/aat/300265714
11.144,FALSE,FALSE,TRUE,436830,European Paintings,1911,Painting,A Panoramic Landscape with a Country Estate,,,,,,Artist,,Philips Koninck,"Dutch, Amsterdam 1619–1688 Amsterdam",,"Koninck, Philips",Dutch,1619,1688,,http://vocab.getty.edu/page/ulan/500000351,https://www.wikidata.org/wiki/Q166379,ca. 1649,1644,1654,Oil on canvas,56 3/8 x 68 1/4 in. (143.2 x 173.4 cm),"John Stewart Kennedy Fund, 1911",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/436830,https://www.wikidata.org/wiki/Q19912156,,"Metropolitan Museum of Art, New York, NY",Roads|Landscapes|Clouds|Human Figures,http://vocab.getty.edu/page/aat/300008217|http://vocab.getty.edu/page/aat/300132294|http://vocab.getty.edu/page/aat/300343840|http://vocab.getty.edu/page/aat/300404114
1980.4,FALSE,TRUE,TRUE,436831,European Paintings,1980,Painting,An Extensive Wooded Landscape,,,,,,Artist,,Philips Koninck,"Dutch, Amsterdam 1619–1688 Amsterdam",,"Koninck, Philips",Dutch,1619,1688,,http://vocab.getty.edu/page/ulan/500000351,https://www.wikidata.org/wiki/Q166379,1670s,1670,1679,Oil on canvas,32 3/4 x 44 5/8 in. (83.2 x 113.3 cm),"Purchase, Mr. and Mrs. David T. Schiff and George T. Delacorte Jr. Gifts, special funds, and Bequest of Mary Cushing Fosburgh and other gifts and bequests, by exchange, 1980",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/436831,https://www.wikidata.org/wiki/Q19905228,,"Metropolitan Museum of Art, New York, NY",Landscapes|Clouds,http://vocab.getty.edu/page/aat/300132294|http://vocab.getty.edu/page/aat/300343840
63.43.2,FALSE,FALSE,TRUE,436832,European Paintings,1963,Painting,Wide River Landscape,,,,,,Artist,,Philips Koninck,"Dutch, Amsterdam 1619–1688 Amsterdam",,"Koninck, Philips",Dutch,1619,1688,,http://vocab.getty.edu/page/ulan/500000351,https://www.wikidata.org/wiki/Q166379,ca. 1648–49,1648,1649,Oil on canvas,16 1/4 x 22 7/8 in. (41.3 x 58.1 cm),"Gift of Edith Neuman de Végvár, in honor of her husband, Charles Neuman de Végvár, 1963",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/436832,https://www.wikidata.org/wiki/Q19912296,,"Metropolitan Museum of Art, New York, NY",Rivers|Landscapes|Boats,http://vocab.getty.edu/page/aat/300008707|http://vocab.getty.edu/page/aat/300132294|http://vocab.getty.edu/page/aat/300178749
