person_id,event_id,event_name,date
69841,8773,"                -- Bertold Brecht
",20170221
69854,3587,"The typewriting machine, when played with expression, is no more
",20170618
69854,2917,"        1.  If reproducibility may be a problem, conduct the test only
",20170907
69856,3357,"that is not being talked about.
",20180306
69856,9876,"Stop searching.  Happiness is right next to you.
",20170215
69859,5157,"        2.  If a straight line fit is required, obtain only two data
",20171230
69859,2059,"Advertisement: The most truthful part of a newspaper
",20170308
69859,1200,"Perfect day for scrubbing the floor and other exciting things.
",20180425
69863,8753,"        A new hydrocarbon
",20180108
69863,9559,"Automobile: A four-wheeled vehicle that runs up hills and down
",20180317
69863,5539,"Eggheads unite!  You have nothing to lose but your yolks.
",20170812
69867,1143,Groovin' Graph Gathering,20171113
69872,2917,"shortest, though.
",20180405
69872,8498,"A: Three.  One to screw in the lightbulb and two to fend off all those
",20171026
69872,9558,"You will be surprised by a loud noise.
",20170521
69878,9373,"Limericks are art forms complex,
",20170719
69894,5784,"A: Three.  One to screw in the lightbulb and two to fend off all those
",20180119
69897,4520,"A computer, to print out a fact,
",20170217
69897,968,"                -- Arthur Naiman
",20171204
69897,4652,"Fifth Law of Applied Terror:
",20170528
69898,106,"          -- Isaiah
",20180416
69898,1529,"today.
",20170113
69907,8773,"Mickey Mouse wears a Spiro Agnew watch.
",20170503
69907,9335,"Who ate a green apple and died.
",20171128
69907,1396,"asked the father of his little son.
",20170325
69916,183,"Surprise due today.  Also the rent.
",20170709
69932,6262,"""You'll never be the man your mother was!""
",20170909
69932,5865,"It is easier to write an incorrect program than understand a correct
",20170119
69935,7705,"Perfect day for scrubbing the floor and other exciting things.
",20180126
69935,8631,"Good day to let down old friends who need help.
",20171109
69935,8152,"        If you are given an open-book exam, you will forget your book.
",20171013
69946,1404,"        The night before the English History mid-term, your Biology
",20180321
69946,3072,"dispel a source of error in an opponent.
",20170829
69946,6894,"Menu: A list of dishes which the restaurant has just run out of
",20170106
69965,3244,"        In any organization there will always be one person who knows
",20171225
69965,446,"Alimony is a system by which, when two people make a mistake, one of
",20170414
69974,3570,"Nostalgia isn't what it used to be.
",20170419
69980,9660,"If you think last Tuesday was a drag, wait till you see what happens
",20171004
69980,7242,"The earth is like a tiny grain of sand, only much, much heavier.
",20171226
69980,5030,"This login session: $13.99, but for you $11.88
",20180305
69987,6393,"it.
",20180306
69989,1830,"this sort of trash.
",20170609
69989,1107,"shoes.
",20170715
69994,8522,"of another.
",20170208
69995,6969,"        ""Diet.""
",20170728
69995,4194,"The world is coming to an end!  Repent and return those library books!
",20170913
70024,4207,"the bare metal.  Application programming is for feebs who can't do systems
",20171006
70028,610,"The only way to get rid of a temptation is to yield to it.
",20171017
70028,2809,"for a dial tone.
",20170115
70028,3190,"        when someone inadvertently opens the darkroom door and all of
",20171019
70033,2350,"Love at first sight is one of the greatest labor-saving devices the
",20180430
70034,8559,"        The mouse dissolved
",20171026
70034,7242,"Why did the Roman Empire collapse?  What is the Latin for office
",20171226
70035,7927,"Hello Dr. Falken.
",20170901
70035,7259,"The past always looks better than it was.  It's only pleasant because
",20170206
70035,1033,"                -- Mark Twain
",20170122
70043,402,"It is the business of the future to be dangerous.
",20170807
70043,8109,"Reporter (to Mahatma Gandhi): Mr Gandhi, what do you think of
",20170415
70050,7386,"Real Programmers don't write in PL/I.  PL/I is for programmers who can't decide
",20171115
70052,3517,"                -- Clint Eastwood
",20170508
70052,6722,"        handle.
",20180329
70052,4804,"I'd give my right arm to be ambidextrous.
",20170205
70059,658,"How many losses at Project MAC?
",20170318
70059,3190,"""The climate of Bombay is such that its inhabitants have to live
",20170124
70068,3896,"The Third Law of Photography:
",20171128
70068,6669,"them keeps paying for it.
",20170304
70068,1520,"described with pictures.
",20170203
70093,811,"                -- Bruce Leverett
",20170517
70112,1714,"                -- Lazarus Long
",20171220
70112,1763,"Fairy Tale: A horror story to prepare children for the newspapers.
",20171010
70112,9064,"""It's Fabulous!  We haven't seen anything like it in the last half an
",20170716
70116,4283,"The earth is like a tiny grain of sand, only much, much heavier.
",20170812
70123,9773,"Limericks are art forms complex,
",20170628
70123,7466,"Only God can make random selections.
",20170615
70128,3998,"Conway's Law:
",20180201
70130,3077,"        But she started absorbin'
",20170328
70130,9185,"To prove this to yourself, try opening the refrigerator door before
",20170225
70130,3284,"Old programmers never die.  They just branch to a new address.
",20170213
70138,2502,"Laetrile is the pits
",20170813
70142,6602,"Real Programmers don't play tennis, or any other sport that requires you to
",20170626
70143,6239,"Tonight's the night: Sleep in a eucalyptus tree.
",20170512
70163,7990,"Help a swallow land at Capistrano.
",20170808
70163,4884,"                -- Oscar Wilde
",20170821
70163,1750,"their destitution of conscience.
",20170415
70171,6753,"Important letters which contain no errors will develop errors in the
",20170531
70171,6254,"was to go away.
",20171119
70171,9771,"                -- Dorothy Parker
",20180404
70172,2677,"What this country needs is a good five cent ANYTHING!
",20180314
70179,3570,"Don't go surfing in South Dakota for a while.
",20170114
70179,3187,"Drive defensively.  Buy a tank.
",20171022
70183,9791,"                -- Anatole France
",20170128
70206,9974,"the bare metal.  Application programming is for feebs who can't do systems
",20171014
70206,8666,"                -- Carl Zwanzig
",20171023
70217,3441,"WHERE CAN THE MATTER BE
",20170421
70223,8542,"        yourself as part of the problem.
",20171223
70223,968,"If a listener nods his head when you're explaining your program, wake
",20170504
70230,551,"USER n.: A programmer who will believe anything you tell him.
",20170314
70230,4754,"                -- Oscar Wilde
",20180314
70230,5142,"God made the Idiot for practice, and then He made the School Board
",20170927
70259,7351,"Hire the morally handicapped.
",20180322
70259,1625,"Stop searching.  Happiness is right next to you.  Now, if they'd only
",20170504
70269,1386,"The Pig, if I am not mistaken,
",20170617
70277,43,"The Second Law: The most you can accomplish by working is to break
",20170204
70277,8114,"BLISS is ignorance
",20180106
70288,5843,"as afterward.
",20171119
70288,8864,"Anything labeled ""NEW"" and/or ""IMPROVED"" isn't.  The label means the
",20180330
70288,3009,"Broad-mindedness: The result of flattening high-mindedness out.
",20180308
70289,6254,"Half Moon tonight.  (At least its better than no Moon at all.)
",20171122
70301,232,"There is only one thing in the world worse than being talked about, and
",20171230
70303,8068,"                -- George Saunders' dying words
",20180310
70303,674,"which means that if you rent an apartment, you are paying for three
",20171214
70303,2075,"Earn cash in your spare time -- blackmail your friends.
",20180329
70309,7035,"                -- Oscar Wilde
",20171108
70309,8012,"Surprise your boss.  Get to work on time.
",20170407
70310,6254,"                -- Paul McCracken
",20170709
70310,3362,"                -- R. Geis
",20170517
70310,8456,"                -- Woody Allen.
",20180116
70339,5011,"Fine day to work off excess energy.  Steal something heavy.
",20171227
70339,3841,"You will be a winner today.  Pick a fight with a four-year-old.
",20170604
70339,8315,"1st customer: ""I'll have tea.""
",20170812
70340,3297,"""All my friends and I are crazy.  That's the only thing that keeps us
",20170514
70361,8716,"never have to stop and answer the phone.
",20170703
70364,6142,"meant to be discarded:  That the whole point is to always see it as a
",20170119
70366,9780,"        2) ""You and what army?""
",20180228
70366,5412,"Death is life's way of telling you you've been fired.
",20171108
70367,2502,"Duct tape is like the force.  It has a light side, and a dark side, and
",20180424
70391,136,"otherwise require harder thinking.
",20170128
70391,2195,"Ingrate: A man who bites the hand that feeds him, and then complains of
",20180223
70397,7420,"Just because your doctor has a name for your condition doesn't mean he
",20171205
70397,1329,"Don't kiss an elephant on the lips today.
",20170919
70397,3137,"Time flies like an arrow
",20180217
70400,276,"system, in which all of its major weaknesses have been exposed,
",20180302
70400,2350,"Paul Revere was a tattle-tale
",20180106
70400,1894,"bogglingly big it is.  I mean, you may think it's a long way down the
",20170329
70408,1921,"And other erotic effects.
",20170904
70412,8753,"Man is the only animal that blushes -- or needs to.
",20170210
70413,8193,"""Might as well be frank, monsieur.  It would take a miracle to get you
",20170429
70413,3750,"nothing.
",20180106
70413,9177,"                -- John O'Hara
",20180106
70414,8057,"Don't cook tonight -- starve a rat today!
",20180205
70415,2189,"people.
",20170322
70415,3670,"every six months.
",20171014
70415,9469,"atlantic with his verb in his mouth.
",20180410
70438,3483,"                -- Hilaire Belloc
",20170712
70438,3384,"today.
",20170430
70445,4069,"never have to stop and answer the phone.
",20171011
70445,9250,"Optimization hinders evolution.
",20170511
70448,3841,"crystallography weenies.
",20171211
70448,4072,"        Thy programs run, thy syscalls done,
",20170320
70449,5468,"and wants it back the minute it begins to rain.
",20170614
70454,3323,"programming.
",20170601
70454,7792,"Never put off till tomorrow what you can avoid all together.
",20170718
