person_id,transcript
67318,"I was hired by a woman with a lot of money. I don't know her name but I know she's around 5'5"" (65"") or 5'7"" (67""). She has red hair and she drives a Tesla Model S. I know that she attended the Groovin' Graph Gathering 3 times in December 2017.
"
67345,"    And beat him when he sneezes:
"
67347,"‘Found WHAT?’ said the Duck.
"
67349,"
"
67361,"‘Hold your tongue!’ said the Queen, turning purple.
"
67386,"‘But, it goes on “THEY ALL RETURNED FROM HIM TO YOU,”’ said Alice.
"
67393,"likely it can talk: at any rate, there’s no harm in trying.’ So she
"
67397,"hot day made her feel very sleepy and stupid), whether the pleasure
"
67405,"On which Seven looked up and said, ‘That’s right, Five! Always lay the
"
67417,"I’m quite tired of being such a tiny little thing!’
"
67424,"‘Once upon a time there were three little sisters,’ the Dormouse began
"
67435,"
"
67448,"knew) to the confused clamour of the busy farm-yard--while the lowing
"
67482,"ladder?--Why, I hadn’t to bring but one; Bill’s got the other--Bill!
"
67498,"‘Pray don’t trouble yourself to say it any longer than that,’ said
"
67501,"themselves.”’
"
67519,"
"
67544,"
"
67562,"
"
67577,"grow up, I’ll write one--but I’m grown up now,’ she added in a sorrowful
"
67601,"
"
67624,"
"
67630,"fear they should forget them before the end of the trial.’
"
67667,"        trial: For
"
67673,"
"
67693,"
"
67702,"begins “I passed by his garden.”’
"
67720,"
"
67733,"come to the end: then stop.’
"
67734,"‘Oh, PLEASE mind what you’re doing!’ cried Alice, jumping up and down in
"
67771,"not look at all comfortable, and it was certainly not becoming.
"
67825,"faces, so that they couldn’t see it?’ So she stood still where she was,
"
67830,"to the company generally, ‘You are all pardoned.’ ‘Come, THAT’S a good
"
67835,"to make out which were the two sides of it; and as it was perfectly
"
67839,"The Dormouse shook its head impatiently, and said, without opening its
"
67843,"
"
67910,"Once more she found herself in the long hall, and close to the little
"
67914,"behind it was a little door about fifteen inches high: she tried the
"
67937,"‘Of course not,’ Alice replied very readily: ‘but that’s because it
"
67946,"memorandum of the fact.
"
67975,"little golden key in the lock, and to her great delight it fitted!
"
67993,"‘Of the mushroom,’ said the Caterpillar, just as if she had asked it
"
68003,"to the dance. So they got thrown out to sea. So they had to fall a long
"
68038,"
"
68056,"‘Oh, you’re sure to do that,’ said the Cat, ‘if you only walk long
"
68068,"Soon her eye fell on a little glass box that was lying under the table:
"
68084,"
"
68085,"The Hatter shook his head mournfully. ‘Not I!’ he replied. ‘We
"
68146,"I’m quite tired of being such a tiny little thing!’
"
68154,"
"
68155,"
"
68170,"Alice had never been in a court of justice before, but she had read
"
68179,"of tears, ‘I do wish they WOULD put their heads down! I am so VERY tired
"
68219,"as she spoke. (The unfortunate little Bill had left off writing on his
"
68244,"
"
68256,"children she knew, who might do very well as pigs, and was just saying
"
68286,"ringlets, and mine doesn’t go in ringlets at all; and I’m sure I can’t
"
68293,"the sky! Ugh, Serpent!’
"
68301,"it suddenly appeared again.
"
68352,"very little! Besides, SHE’S she, and I’m I, and--oh dear, how puzzling
"
68366,"
"
68388,"skimming out, straight at the Footman’s head: it just grazed his nose,
"
68389,"‘How are you getting on?’ said the Cat, as soon as there was mouth
"
68447,"like a mouse, you know. But do cats eat bats, I wonder?’ And here Alice
"
68458,"‘Which is just the case with MINE,’ said the Hatter.
"
68459,"   Who for such dainties would not stoop?
"
68476,"rather shyly, ‘I--I hardly know, sir, just at present--at least I know
"
68481,"doesn’t like changing so often, you know.’
"
68483,"
"
68500,"of making a daisy-chain would be worth the trouble of getting up and
"
68531,"
"
68543,"itself upright as it spoke (it was exactly three inches high).
"
68558,"leading right into it. ‘That’s very curious!’ she thought. ‘But
"
68565,"turned the corner, but the Rabbit was no longer to be seen: she found
"
68586,"
"
68598,"      both go to
"
68606,"wondering very much what would happen next.
"
68607,"For some minutes the whole court was in confusion, getting the Dormouse
"
68645,"
"
68661,"‘Nearly two miles high,’ added the Queen.
"
68690,"
"
68696,"remembering her own child-life, and the happy summer days.
"
68702,"just beginning to write this down on their slates, when the White Rabbit
"
68708,"on. Her listeners were perfectly quiet till she got to the part about
"
68713,"‘A fine day, your Majesty!’ the Duchess began in a low, weak voice.
"
68714,"‘--likely to win, that it’s hardly worth while finishing the game.’
"
68726,"back to the table, half hoping she might find another key on it, or at
"
68727,"
"
68739,"‘How do you like the Queen?’ said the Cat in a low voice.
"
68774,"wonder what they WILL do next! If they had any sense, they’d take the
"
68787,"
"
68788,"‘Then you should say what you mean,’ the March Hare went on.
"
68805,"rather shyly, ‘I--I hardly know, sir, just at present--at least I know
"
68807,"she thought, and looked into its eyes again, to see if there were any
"
68821,"‘But about his toes?’ the Mock Turtle persisted. ‘How COULD he turn them
"
68828,"
"
68889,"of being all alone here!’
"
68911,"too much frightened to say a word, but slowly followed her back to the
"
68952,"upset, and their slates and pencils had been found and handed back to
"
68953,"‘Swim after them!’ screamed the Gryphon.
"
68975,"a Lory and an Eaglet, and several other curious creatures. Alice led the
"
68982,"
"
69003,"‘I’VE been to a day-school, too,’ said Alice; ‘you needn’t be so proud
"
69013,"  How the Owl and the Panther were sharing a pie--’
"
69050,"
"
69051,"birds and beasts, as well as the whole pack of cards: the Knave was
"
69055,"last in the beautiful garden, among the bright flower-beds and the cool
"
69064,"       would be
"
69079,"‘Shall we try another figure of the Lobster Quadrille?’ the Gryphon went
"
69083,"passion. She had already heard her sentence three of the players to be
"
69095,"
"
69103,"
"
69112,"one corner of it: ‘No room! No room!’ they cried out when they saw Alice
"
69124,"
"
69154,"explain to you how it was done. They had a large canvas bag, which tied
"
69193,"presented the thimble, saying ‘We beg your acceptance of this elegant
"
69199,"could.
"
69217,"‘ARE you to get in at all?’ said the Footman. ‘That’s the first
"
69223,"
"
69239,"
"
69309,"thing,’ Alice went on, half to herself, as she swam lazily about in the
"
69325,"fond of beheading people here; the great wonder is, that there’s any one
"
69339,"till she heard a little animal (she couldn’t guess of what sort it was)
"
69377,"like them raw.’
"
69424,"
"
69456,"‘Well, then,’ the Cat went on, ‘you see, a dog growls when it’s angry,
"
69482,"‘Then it ought to be Number One,’ said Alice.
"
69498,"
"
69503,"
"
69508,"‘What do you mean by that?’ said the Caterpillar sternly. ‘Explain
"
69514,"way?’, holding her hand on the top of her head to feel which way it was
"
69536,"‘Nor I,’ said the March Hare.
"
69567,"daughter ‘Ah, my dear! Let this be a lesson to you never to lose
"
69589,"till I’m somebody else”--but, oh dear!’ cried Alice, with a sudden burst
"
69601,"          to
"
69611,"
"
69615,"remained some time after the rest of it had gone.
"
69632,"      On every golden scale!
"
69644,"Hare. Visit either you like: they’re both mad.’
"
69653,"‘Yes, we went to school in the sea, though you mayn’t believe it--’
"
69657,"‘any shrimp could have told you that.’
"
69685,"it lasted.)
"
69690,"   ‘Speak roughly to your little boy,
"
69699,"            cause,
"
69715,"
"
69743,"but at any rate it would not open any of them. However, on the second
"
69745,"Now, if you only kept on good terms with him, he’d do almost anything
"
69753,"through the air! Do you think you could manage it?) ‘And what an
"
69766,"
"
69778,"to Alice to find herself talking familiarly with them, as if she had
"
69787,"gave herself very good advice, (though she very seldom followed it),
"
69798,"
"
69813,"
"
69823,"of them.’ In another minute the whole head appeared, and then Alice put
"
69841,"‘Oh, I know!’ exclaimed Alice, who had not attended to this last remark,
"
69854,"     Beautiful, beauti--FUL SOUP!’
"
69856,"what they said.
"
69867,"uncomfortably sharp chin. However, she did not like to be rude, so she
"
69878,"conversation. ‘Are you--are you fond--of--of dogs?’ The Mouse did not
"
69894,"‘It isn’t directed at all,’ said the White Rabbit; ‘in fact, there’s
"
69898,"‘No, I didn’t,’ said Alice: ‘I don’t think it’s at all a pity. I said
"
69932,"
"
69935,"
"
69974,"replied, so eagerly that the Gryphon said, in a rather offended tone,
"
69980,"
"
69987,"shower of saucepans, plates, and dishes. The Duchess took no notice of
"
69989,"and when she had tired herself out with trying, the poor little thing
"
70024,"    The pepper when he pleases!’
"
70035,"
"
70052,"‘I can’t explain MYSELF, I’m afraid, sir’ said Alice, ‘because I’m not
"
70059,"the royal children; there were ten of them, and the little dears came
"
70068,"   Soup of the evening, beautiful Soup!
"
70093,"‘Are you content now?’ said the Caterpillar.
"
70112,"‘Ah, well! It means much the same thing,’ said the Duchess, digging her
"
70128,"tea-things are put out here?’ she asked.
"
70130,"its tongue hanging out of its mouth, and its great eyes half shut.
"
70138,"‘Shan’t,’ said the cook.
"
70143,"tone. ‘Nobody seems to like her, down here, and I’m sure she’s the best
"
70171,"
"
70179,"they walked off together.
"
70223,"
"
70230,"‘Curiouser and curiouser!’ cried Alice (she was so much surprised, that
"
70277,"things are “much of a muchness”--did you ever see such a thing as a
"
